route_id,start_lat,start_lon,end_lat,end_lon,distinct_cyclists,days_active,popularity_rating,avg_speed,avg_duration,route_type,has_bike_lane
473,51.575952996709944,-0.07284108393467012,51.523662844720356,-0.08938486478753963,531,109,1,13.969528064415032,42.09687739541961,Leisure,True
474,51.55990573267266,-0.10881700574686745,51.561080767124935,-0.13016475798713087,584,261,4,20.038244436653198,56.957738929039486,Commute,False
475,51.549318684180555,-0.07476698089965511,51.57627365290016,-0.12433582769422638,300,119,9,13.50173975295152,10.325479369226013,Leisure,False
476,51.549631899106416,-0.08635530832994429,51.544796731220636,-0.1198025268303985,90,338,2,13.98120335210036,40.720111336218295,Commute,False
477,51.5922840508479,-0.07196744950072255,51.51310644778196,-0.13919644756192343,213,5,6,20.592784059837633,46.829344153417324,Exercise,False
478,51.56717552874475,-0.10377816086945581,51.57452852010893,-0.13575225992995457,139,174,5,16.607971623224145,28.343133862602862,Leisure,False
479,51.57392489450074,-0.11223870796511048,51.56990353412807,-0.11719213042472228,955,91,6,24.828405808125925,9.407694153011024,Exercise,True
480,51.522160866914454,-0.10535402178237067,51.58828535852282,-0.07402977285312076,108,166,2,19.3970965750998,46.55377561020543,Leisure,True
481,51.59744568269213,-0.13143208458254946,51.566256470048856,-0.11489380945814431,346,146,6,15.667629992274255,22.47843303207383,Exercise,True
482,51.5182716461889,-0.08304747121724514,51.58568731425397,-0.0698938846090372,998,91,1,19.30876871238011,48.11682581453361,Mixed,False
483,51.509968317705436,-0.08160046067591739,51.50762244982931,-0.07213937036842756,27,5,6,19.030258818277826,46.033024613900885,Leisure,True
484,51.56075865202866,-0.09500456015831601,51.598126589990976,-0.10111275130035394,609,296,8,11.121387431888788,11.941681477687503,Leisure,True
485,51.54869435917897,-0.1206934260579562,51.59333270390355,-0.13439548189417713,311,198,5,23.810560980291644,11.643905810480737,Exercise,False
486,51.591762598497,-0.14347872935452477,51.52477083704365,-0.09335694577836849,982,115,7,19.373327850126433,51.07152576989833,Exercise,False
487,51.519348969671306,-0.10417188877601415,51.573912688464404,-0.11198375979817127,480,119,7,22.64321922320607,14.953575166832705,Exercise,True
488,51.50958769955161,-0.07216715579661856,51.550831188067534,-0.11785484389396346,206,188,5,12.930090666397902,6.025821896452396,Commute,True
489,51.51970566048903,-0.08936754075055195,51.5975843332934,-0.13403822417072933,405,138,8,13.85320596265053,52.59586136566346,Mixed,True
490,51.5732661749667,-0.05006869160669161,51.599577512986976,-0.11962020854997477,408,58,2,17.10245670066029,32.6876416222361,Commute,True
491,51.513761208994005,-0.06061288261810273,51.587856500747066,-0.14069568949470213,704,106,6,13.671679740611832,26.025500162398718,Commute,True
492,51.54299338732168,-0.07562480309274776,51.50721762124027,-0.0827110039696801,304,219,5,11.519480290311852,17.82694198856051,Commute,False
493,51.55058241150411,-0.13052877084723138,51.586334787761494,-0.1305253264795209,545,360,2,18.76791809345983,18.665636497814138,Exercise,True
494,51.542135635672985,-0.07272114261992767,51.56579861773278,-0.11438203847730596,956,241,2,22.927680256657823,22.183376655242093,Commute,True
495,51.5854785875332,-0.05586747593212718,51.59608161956147,-0.07207033713622941,227,224,2,12.563160593373462,56.00761869681542,Exercise,True
496,51.59921163161707,-0.051498447406414995,51.5486455909107,-0.050792967662773705,175,116,6,10.01753592708484,50.91250997942349,Mixed,True
497,51.52714553451504,-0.058566726011833437,51.52125278671805,-0.09154335511169076,869,68,1,20.12212234108712,45.262904831517794,Commute,False
498,51.53131025306816,-0.06557123146727473,51.53659264291588,-0.08440562702210572,963,336,2,24.87316265804908,27.84457909084869,Leisure,True
499,51.541168765892195,-0.05990796621720486,51.55831496017296,-0.08305687575257689,459,343,9,15.984505021306516,30.363839697292462,Leisure,True
500,51.56327812327577,-0.13909808340414237,51.505959402704825,-0.12468499246631311,492,111,4,22.092931680568622,42.23609831965606,Leisure,True
501,51.547231439124424,-0.14037800275349158,51.5350554354863,-0.0838892549289011,758,22,5,14.953165104261874,41.64747206128922,Exercise,False
502,51.55914121348713,-0.11295948612410743,51.53363566257767,-0.1275563910164535,981,187,7,16.34212698942681,46.664240534564975,Exercise,False
503,51.56654954625702,-0.06828874175806196,51.51675963926706,-0.1266538757593918,933,165,8,15.25435666606759,34.55805691029991,Leisure,True
504,51.5973501022363,-0.09183515466764387,51.56729670213781,-0.05944519230035165,51,273,3,19.352728991415333,51.94147389434161,Leisure,False
505,51.576708840208084,-0.14783507944396448,51.59120468190214,-0.075184464149913,263,273,5,23.91263812224266,54.10954476426556,Exercise,False
506,51.57575133007667,-0.12458065910128234,51.56556463554406,-0.08501752397126812,946,66,3,15.997466952427681,31.540592373421134,Exercise,True
507,51.541947030917854,-0.0735027112915156,51.556922657022575,-0.12261329556279611,294,252,2,14.516218886843829,19.193314696525743,Commute,True
508,51.54792155387914,-0.14188282450274972,51.50490090576343,-0.1422526988563685,348,36,7,14.585568119496484,17.039282227813334,Leisure,True
509,51.59485518686389,-0.08446668866396907,51.55469723343452,-0.11442701147164273,531,241,8,14.450224122533546,25.456240652238417,Mixed,False
510,51.53878556539275,-0.12906914467426261,51.57562888159016,-0.12680246722219787,417,15,2,20.03607883595574,47.24452531258348,Commute,False
511,51.505025155852145,-0.1036438842358854,51.517665813625804,-0.07506411613539167,22,272,6,22.956691505178757,6.576862427034384,Leisure,False
512,51.54518615030858,-0.1454127520677842,51.585463318074794,-0.10768090565716945,764,31,8,12.220034092009096,53.45624821170958,Commute,True
513,51.507078912188106,-0.05464388385678054,51.58613463937899,-0.11412288844052586,56,264,6,17.007496840891026,12.101446814451064,Exercise,False
514,51.59864426435606,-0.08105642183334102,51.51921174788767,-0.14266760040817056,886,215,3,18.159022741283184,15.038500071088647,Commute,True
515,51.584077621202354,-0.14806375910798608,51.5624879511997,-0.13007553332591268,745,228,2,23.58311849992662,48.49708158701588,Mixed,False
516,51.518638015214016,-0.07121412940722366,51.55872976182785,-0.11253657919681885,498,58,3,17.304805258308342,31.59967884439927,Leisure,True
517,51.545142103837534,-0.14025510502513114,51.58902802408431,-0.10241994019579516,426,123,2,21.066613026625628,49.371804246235776,Commute,True
518,51.53957014467565,-0.08758523271963944,51.50588037724176,-0.053443872498768454,156,43,6,11.862992626259068,25.60969924952448,Exercise,True
519,51.541586443529134,-0.0870596338972269,51.52075777980575,-0.1032227394178318,663,5,7,11.083784555831652,44.86891932205242,Commute,True
520,51.59912092075287,-0.1411919970814298,51.55831969117778,-0.08407284909910881,763,305,3,18.34133528126624,36.195923749657325,Mixed,True
521,51.553666572240125,-0.10606115889875611,51.506258778806114,-0.12534855942499437,957,130,7,18.234407757303295,52.29754689884597,Commute,True
522,51.541199394020786,-0.13225599204493096,51.53983564572709,-0.1083562672543771,99,342,6,21.35974563637214,35.8428172390904,Mixed,True
523,51.50866178714724,-0.14014947272942205,51.563580120454,-0.11836056899058846,730,167,8,16.142862021705394,56.99226245911509,Commute,False
524,51.5358064021975,-0.09934810632910747,51.561403665752,-0.10657878614571893,612,89,2,22.89253432062161,27.829257775170337,Exercise,False
525,51.518389692304986,-0.09936590558272795,51.59810598975169,-0.095073359182577,724,42,7,11.921297834047577,43.322358599498294,Mixed,False
526,51.515845656460094,-0.06432682246307155,51.51458001428528,-0.13895296644633082,835,167,8,11.944456208124723,48.48792701718607,Exercise,True
527,51.5564820765841,-0.06317781173505849,51.58291213821207,-0.0984098886854297,118,344,4,12.95216697919467,58.13127413247614,Leisure,True
528,51.503871066629245,-0.10202773585642667,51.544617512115735,-0.0653491551135365,77,335,8,12.262865785504806,10.692534708010287,Exercise,True
529,51.53201016401821,-0.05469135431768862,51.57343126530969,-0.11968270979930386,626,218,1,21.595876702068953,15.910493678804027,Commute,True
530,51.50166276774928,-0.12929118052510818,51.59747082723189,-0.09698079478099816,531,290,5,22.04095752730986,46.19298638678689,Exercise,False
531,51.52036653562126,-0.13382365076587446,51.520410599037646,-0.0779828450397684,110,191,4,16.78564098008043,16.42748823108933,Commute,False
532,51.508760254843146,-0.11475661595170626,51.57560065532959,-0.05514336266949574,940,181,7,12.1619619185404,22.552890295213754,Leisure,False
533,51.57631187768789,-0.1430660740263309,51.57016717633698,-0.07655818465346362,513,63,5,12.387071546671494,34.33172485306067,Commute,False
534,51.530511161489585,-0.1010337418911152,51.568376231477444,-0.07710358374879599,300,192,4,22.83645447267847,54.4597607718468,Commute,False
535,51.539310760764884,-0.10383190849133171,51.559548724524745,-0.07659113774114211,966,265,2,13.533601270948903,48.74051537189738,Exercise,False
536,51.50010390986895,-0.11885268820883327,51.51385734558233,-0.05986398752792889,580,241,3,18.908253550003536,35.98753961385236,Mixed,True
537,51.53855242055435,-0.067694253050192,51.58015510455178,-0.0897346980925989,781,306,6,23.383514423849615,37.26882336032614,Commute,True
538,51.59613565612289,-0.053950708205145394,51.5097411568339,-0.06953862501500249,224,171,9,22.765404451398304,12.636591307349049,Commute,True
539,51.53587837474829,-0.13261455098548877,51.5165718050236,-0.10675061888464872,518,84,3,10.46756564946104,41.69320500883082,Exercise,True
540,51.54439587149194,-0.05674311548978531,51.58580790121904,-0.13512148530110724,14,148,3,22.711079305389827,59.167498949885974,Exercise,False
541,51.52277745027428,-0.10458889543599376,51.56368672412005,-0.14637946919599312,987,363,9,15.265022224033487,18.987790117571315,Mixed,True
542,51.53103828359948,-0.09294145095349496,51.521144531520314,-0.07600006324875602,873,121,8,23.68840923452695,49.778341282419056,Exercise,True
543,51.569497440498026,-0.077137674250664,51.56951950581899,-0.06834655166492667,673,113,4,24.430406967203805,40.26177354378207,Leisure,True
544,51.537913492238104,-0.11454959485521578,51.55537829560978,-0.09684233824726492,395,307,9,14.917440466768184,15.722611935954191,Commute,False
545,51.54910134500954,-0.11603911556294143,51.52476155731973,-0.08695267198847664,317,147,2,16.10571790932924,31.601307253425066,Mixed,False
546,51.56364598192623,-0.10304233098308166,51.57916644015362,-0.08894542307536077,406,24,7,18.743373811844354,55.29911907312491,Exercise,False
547,51.564842592395074,-0.1097418864911292,51.59506503059264,-0.11242092276879773,54,184,6,24.009367097580416,50.92558698779555,Mixed,True
548,51.588845509782665,-0.08671274436799552,51.529124533079894,-0.13737007677622579,827,48,9,16.145665569117252,30.357108430761134,Leisure,False
549,51.559748187024645,-0.10200933696627741,51.55934520222847,-0.07854144385700088,565,10,4,17.05104228307263,52.455482437686754,Leisure,True
550,51.56345903802854,-0.08786965486137319,51.507673968428385,-0.12717088292062131,362,356,6,22.14436104367575,59.82747760063206,Exercise,False
551,51.51714181811039,-0.1114225898373635,51.58437991488277,-0.0989118860436794,343,74,5,23.600530850438968,37.781263589004205,Commute,False
552,51.5038340555644,-0.11728203620820146,51.5172886176154,-0.09331643051412417,523,62,4,14.215812328550824,5.7847479981704595,Commute,False
553,51.50587432075807,-0.14345721562992803,51.502244554073144,-0.1389856455176833,467,227,8,12.279615220398913,59.70065432921391,Leisure,True
554,51.52182475405839,-0.125633134327807,51.55677832445102,-0.13271807750203887,521,298,7,23.139931428844758,44.88932352181407,Exercise,True
555,51.51993276882074,-0.13336955599442657,51.51980530467675,-0.07333615349109149,591,272,3,11.635334474470662,44.91798230000707,Leisure,False
556,51.59377857674118,-0.09109053937954482,51.5606103145588,-0.1425417563890744,105,108,1,14.675273414362987,57.863504076187674,Commute,True
557,51.570739815265355,-0.059521593572349374,51.58478309537114,-0.09141380679939597,397,354,5,13.36773827946055,22.88866975315582,Mixed,True
558,51.55940013213873,-0.10084768007721084,51.51382168372212,-0.055242162583631974,966,149,3,18.494112829818487,40.320656633169285,Exercise,False
559,51.53862482133032,-0.07451998643901298,51.57202594762922,-0.13236071478741843,101,124,4,12.271028689334544,52.647266786337035,Mixed,True
560,51.5744670271358,-0.1393094663261158,51.55355629970267,-0.09390986653403542,42,295,1,21.505190620814982,56.1928750558535,Exercise,False
561,51.51786767021325,-0.063978664426914,51.57383755324999,-0.14926572377999406,790,94,7,16.433480068324084,41.219684721646686,Leisure,True
562,51.54348849142086,-0.13148195888092817,51.56114791154581,-0.14513097851140508,611,116,4,14.191671027764496,14.545240794985776,Exercise,True
563,51.523503216600226,-0.11218955885603464,51.570214235201206,-0.14869148482939795,886,289,5,13.175845955600957,51.9025054211183,Leisure,False
564,51.59861549825344,-0.06408793094377942,51.509455071943925,-0.0823764300236622,847,62,9,21.719782405271612,32.225337594090554,Mixed,False
565,51.59004963322637,-0.13864258722554623,51.50414222412245,-0.07735327482581271,736,278,5,17.349778466336062,37.91974658737314,Mixed,True
566,51.53438563340883,-0.0890919003513364,51.51123498798213,-0.07304108631012808,118,262,4,12.08564622353604,34.57601643458772,Exercise,True
567,51.54165378925184,-0.14390917677222217,51.56123748684981,-0.11506078196369773,587,19,6,18.684966361467207,14.229574084062474,Exercise,True
568,51.504712491121126,-0.14680225989851384,51.538649625908924,-0.13678673346341202,746,143,1,12.78581260992883,53.05826758609823,Commute,True
569,51.525524276200855,-0.08545875756179157,51.57877164437989,-0.054540688593694056,313,251,3,12.688292757287524,5.317597935106379,Mixed,False
570,51.51690980219494,-0.06748018221480327,51.53251970396451,-0.12731716712165325,972,76,1,12.046599520438273,45.106125126001,Mixed,False
571,51.58148126750592,-0.08143157772662914,51.54271330900752,-0.05284387867487951,40,42,7,13.36176724350664,58.08363837887721,Exercise,False
572,51.58366722960607,-0.14586383079812507,51.51067035325489,-0.07677767924839743,747,87,9,11.879519902502675,23.095246464577233,Commute,True
573,51.585356511133504,-0.10658510245259002,51.594234889030986,-0.054705713567826865,91,75,3,23.250540178648777,42.32677559167063,Leisure,True
574,51.52556783283287,-0.13250167177600425,51.50617789341872,-0.07334878598493443,694,21,2,16.336607641919574,12.647906517506264,Leisure,False
575,51.52059904714182,-0.07803205869591728,51.52805489949819,-0.058389955753580094,829,9,2,16.15881370243992,58.95012522778849,Commute,True
576,51.504531519986195,-0.070970969183389,51.51450376830552,-0.11838654555682242,768,64,3,24.646466789827468,13.087709108122938,Commute,False
577,51.55809381836992,-0.07202665392158927,51.57435883988128,-0.06773291295887478,148,64,4,16.329603933656422,40.46746881315808,Leisure,False
578,51.57192256249496,-0.07634667284616872,51.51098107878307,-0.11035056335168728,89,163,5,20.98195559409193,55.33473931971715,Leisure,False
579,51.57724642955169,-0.05569382076675747,51.56166718342967,-0.11597218601236393,150,173,4,18.014988338445566,21.4354222191972,Exercise,True
580,51.57267999452147,-0.08323827028284593,51.555364822735605,-0.11169464427971838,801,33,1,14.882463474469072,44.50031454877935,Exercise,True
581,51.59045063352329,-0.06353947096298883,51.566754419560795,-0.07949725226128151,277,283,6,13.852202674942045,21.578063334035058,Leisure,False
582,51.588146961636184,-0.13886172520030682,51.5754321035076,-0.10306037042460443,327,114,5,10.315281213343784,13.737208052163817,Mixed,False
583,51.53912541894282,-0.07154292575892071,51.55728867517795,-0.057608363493341676,907,83,3,21.17524028675254,30.801676562056823,Mixed,True
584,51.55368560224918,-0.09848241655274198,51.56576713661645,-0.10763698053596597,986,14,6,20.768416179228023,47.185800123327226,Exercise,True
585,51.52359440822505,-0.09235650241416557,51.53639733305102,-0.14731116317004272,253,336,9,20.84378396414018,21.87923776574684,Mixed,False
586,51.57922365441626,-0.14490281013304487,51.582015795830294,-0.09288372608164518,438,202,6,22.12202046732117,31.90776959235095,Commute,False
587,51.5714692590327,-0.05134286372709682,51.56399320489653,-0.1490982852207007,830,353,5,11.092081303923175,37.2026649712571,Leisure,False
588,51.50192591688035,-0.13984362638874556,51.54817758159532,-0.0861629912324771,249,336,7,12.280363025188146,21.36393267851339,Leisure,True
589,51.566905177521036,-0.1243764533685961,51.58800544786421,-0.12285377749221116,724,119,4,10.426953425073883,31.802295097054525,Mixed,False
590,51.50534595762547,-0.12467269580972408,51.51854674134415,-0.09237110477014346,671,56,6,23.535899542600568,14.288974212703893,Commute,False
591,51.50433047614174,-0.13318489233453992,51.53674686464751,-0.13727184220904795,844,199,2,22.848242458797678,19.190727039020647,Leisure,False
592,51.56510671708224,-0.06644847168341433,51.5631909579982,-0.0861822020663274,290,57,4,18.387826457843897,28.60516648406885,Commute,False
593,51.54215170321042,-0.10852766170590167,51.50288677086164,-0.07981491111451984,407,87,5,11.27384403733793,35.98201646432578,Mixed,True
594,51.52631255883152,-0.08122977589778864,51.532820631827974,-0.08209680478811296,465,252,5,15.541919415188445,15.575968034797208,Commute,True
595,51.521371413318676,-0.054740136645629184,51.50266906485091,-0.11690687402316781,184,286,3,18.646680814691628,12.65844990449119,Commute,True
596,51.57419947514932,-0.0629533259606149,51.53165070481448,-0.11958838095440721,802,155,8,20.982794765609537,49.982228147879916,Mixed,False
597,51.57866737499253,-0.11854986893211877,51.57757939561585,-0.05691447828448894,493,322,7,17.90197239207778,20.683164190106634,Leisure,False
598,51.59098877809448,-0.10349684525834703,51.56761862341548,-0.08609920042803347,673,61,8,21.948539140410837,41.454395935221214,Exercise,False
599,51.53599885634385,-0.08958731771718396,51.503082652078454,-0.1041126010973313,859,157,1,12.523641877651894,45.972133030977766,Commute,False
600,51.535376330643736,-0.13611236020350895,51.56337405489235,-0.14378271221935598,984,93,7,13.871269702158422,19.863160636652474,Mixed,False
601,51.52100346062635,-0.10962904103216747,51.54663798179529,-0.05114258184908075,753,205,2,20.97182539612132,44.057029558959606,Exercise,True
602,51.59155396649066,-0.12960956750381414,51.546947285759565,-0.06664827284011358,937,243,7,12.022813323817804,11.095043773773048,Mixed,True
603,51.53477796520412,-0.059614731600979666,51.574211035908554,-0.14086448120337872,473,292,4,15.071115570802709,23.500427564394954,Exercise,True
604,51.52583571285953,-0.12466666977220976,51.54290196951113,-0.07486318629116925,568,232,4,22.59387348176329,36.4858114017153,Leisure,True
605,51.50795468095177,-0.10624110824113689,51.550353759786276,-0.05354821522223228,679,185,2,22.590318920576127,22.477916718382414,Commute,True
606,51.56296919533916,-0.06597362290752998,51.50161483195036,-0.0950641855409238,281,174,4,15.748650382482772,36.69325258223749,Exercise,False
607,51.538931945304924,-0.11101697251563017,51.554371669968965,-0.07962505640682126,297,320,1,10.330505798745211,33.44769170910247,Commute,False
608,51.54945407329413,-0.08229188766860707,51.56512463470248,-0.13217630424088894,777,340,2,15.865301648652602,45.63020058697624,Exercise,True
609,51.57146043689291,-0.0515178917689068,51.50063795296135,-0.06246237635140517,893,149,3,21.444060525925586,8.578878743522505,Mixed,True
610,51.564793876810626,-0.08084856053181287,51.541797584711134,-0.14218514120408474,36,305,4,11.358245700396205,6.931061393736917,Leisure,False
611,51.50961321485209,-0.05502277054807643,51.5711043785286,-0.1174102208613225,844,197,7,13.056702770794267,12.803417578701625,Commute,False
612,51.549163133232284,-0.11079652569675655,51.57422770370554,-0.05800671656993694,106,185,8,11.026584894514384,6.21079633695913,Leisure,False
613,51.56374962489764,-0.11004681459281906,51.512259243300704,-0.05277043968574752,963,63,2,22.913087736697392,15.36095845699974,Leisure,False
614,51.57704791901659,-0.0539432627684744,51.57741984734229,-0.09908352508489729,422,5,8,18.167915199908244,22.06840522531501,Leisure,False
615,51.5807427487242,-0.05004151202268266,51.54949794970557,-0.1085074975647142,883,297,3,13.415214292947764,11.200165487751311,Commute,False
616,51.53290510153569,-0.09569530781420227,51.566315935205154,-0.14930695834288207,587,222,9,17.81176287220985,23.129353616433377,Leisure,False
617,51.58817344733474,-0.06435541070921588,51.558492861029436,-0.07606029498728381,220,304,8,24.010497420438664,56.337365304749575,Exercise,False
618,51.56801999195172,-0.12533777585133007,51.56293160148927,-0.13225601122462827,356,270,1,20.709519384819238,14.41350220896729,Leisure,False
619,51.548016912837184,-0.059982558886028346,51.52648847281356,-0.10749514281170777,449,104,7,24.836042423663482,45.32570948470623,Leisure,False
620,51.51114571772754,-0.05113974556823138,51.597678113291856,-0.14070297996212475,717,267,6,17.68769561193244,11.739355112888278,Commute,False
621,51.56025943902116,-0.11797746541991709,51.51312988730506,-0.05711501094063756,266,121,6,12.33313268580071,55.186478301975875,Exercise,False
622,51.52989809114304,-0.10147293568293277,51.50963093616817,-0.14415157285103117,495,85,1,17.591090472761554,33.29556847358208,Commute,True
623,51.522656686124506,-0.12731637129186832,51.594318975123656,-0.08277647836574195,516,80,4,10.063931048447882,50.73617078834541,Exercise,True
624,51.5359077707661,-0.10698957068137051,51.53832466797126,-0.07003960497804254,14,76,5,19.64582021322966,36.38828376244254,Mixed,False
625,51.572850398136005,-0.09745977962916284,51.56319708526753,-0.13702771566334737,619,230,7,12.27723963836424,22.735495709939794,Exercise,False
626,51.54606919335655,-0.14534536661182829,51.50889639965115,-0.12605406485100168,383,87,8,19.623975867172824,12.362160720081041,Mixed,True
627,51.561279280199294,-0.1327612751653353,51.52778116478283,-0.06129733487351063,915,58,5,10.599528472585124,59.3155533582352,Leisure,False
628,51.59353531034779,-0.11424164830807543,51.59891993411281,-0.11467544782186691,99,195,6,16.781787522582096,30.1934839829271,Exercise,True
629,51.50041342858991,-0.06995912680493314,51.51797993073,-0.1388358237096344,290,130,3,23.619637037404512,25.799922956684295,Mixed,True
630,51.5986272844843,-0.13374725754029118,51.554895065727074,-0.06092362278657692,561,80,3,17.305941740268327,52.175989403340154,Mixed,True
631,51.53513428497404,-0.10656410142503132,51.55700427196217,-0.09925062535296927,225,344,2,12.072077969540118,41.13280935320587,Exercise,True
632,51.59935176058116,-0.09570451296220979,51.58733591375404,-0.09343224120909163,831,69,7,17.43319086993043,11.046585963693484,Commute,False
633,51.580229871443834,-0.13394305291408456,51.59913323035999,-0.07042716689866532,603,34,6,12.324349295842685,28.016868772126735,Leisure,False
634,51.515802699074655,-0.1099579203297368,51.59650929192999,-0.10935748684651549,707,30,5,22.218034816797946,41.28204504535185,Leisure,False
635,51.50209836867324,-0.10305388507644882,51.558865793904054,-0.06086049296529986,509,26,2,18.688550833299654,56.30310065001545,Commute,False
636,51.52758718646979,-0.1136963808821671,51.550075765071554,-0.1218795875977305,551,132,8,24.753309279346354,30.730887964378226,Commute,False
637,51.50613569603415,-0.08680499181348442,51.5220422699513,-0.053624354617513185,61,251,5,15.65689634283183,13.817816595687193,Commute,False
638,51.52914260433203,-0.10843820927848331,51.591618218674746,-0.10663229036358511,521,146,3,21.044691704646354,35.09815211972753,Exercise,True
639,51.56198040751681,-0.12214181214597003,51.58874382037452,-0.09072907243412492,489,147,6,20.37880343971795,46.60836163172445,Commute,True
640,51.51157730281902,-0.09578352441979636,51.59750957872894,-0.07489666412267,680,282,3,18.628068638522162,58.379123272482936,Exercise,True
641,51.57380289271973,-0.0781331555064296,51.5293952748289,-0.07423370167157124,637,313,7,15.01434705386492,23.061614600534405,Commute,True
642,51.58870123041944,-0.08469386230419576,51.527110437030714,-0.07741036959199878,348,349,7,16.183340998213232,18.88597513330605,Exercise,False
643,51.555808548532674,-0.08993412620805864,51.54101247151318,-0.09284865101999933,912,325,3,15.298413900458947,23.662681995306265,Mixed,False
644,51.54098040073304,-0.07898924813273946,51.51067718184919,-0.07255755587380479,103,292,1,19.801707257295085,5.83705659585542,Mixed,True
645,51.51295595417752,-0.14820382356752265,51.54910907471063,-0.06363798028116709,597,169,7,20.88441577913317,20.493967128562375,Leisure,True
646,51.51375441978502,-0.1492546339105165,51.54125148768773,-0.13579837104741826,983,199,6,19.929195325672666,36.40535253580795,Leisure,False
647,51.58888706046119,-0.12410280642891154,51.561832857019894,-0.0656843804028722,154,197,3,17.06931602431983,59.53141543706831,Exercise,True
648,51.58747385760363,-0.13954266561707565,51.54510432005528,-0.11572720781414349,884,312,4,24.693292928968102,58.67450754590301,Commute,False
649,51.56521693030899,-0.07447991074648765,51.50834318027887,-0.13122960857194832,792,267,1,13.36526066717363,13.296927184768776,Commute,False
650,51.51285365352776,-0.07764208077492234,51.590096728659525,-0.05424263178095277,941,114,1,12.068759725064341,25.886443821609994,Exercise,False
651,51.53421254400993,-0.13273746175547252,51.54761743775674,-0.09767394016541661,400,217,5,24.248990159628114,28.720129681629505,Mixed,True
652,51.51369873359137,-0.1171449005993445,51.50562188134359,-0.139303091516836,288,287,6,12.478777164415188,8.739689819699775,Mixed,False
653,51.55776530420301,-0.10274238302403628,51.52599352483039,-0.10385916072196673,430,313,1,23.6224093154197,20.281076598232424,Leisure,False
654,51.5822734479965,-0.05994249572702753,51.50419270467692,-0.12740060179530235,42,70,4,13.11094097952049,26.094688171671557,Leisure,True
655,51.58963144306267,-0.0764698663414021,51.582980397576144,-0.05712275083322883,407,181,3,19.095594692593252,27.469364376446208,Mixed,False
656,51.569230591429374,-0.14625071763744948,51.55629382188388,-0.05189592850346736,334,180,3,23.226753651827224,7.386973419400026,Mixed,True
657,51.55326322703256,-0.11315515631060537,51.52004669385904,-0.06870262476677537,768,9,2,13.717929414625461,13.837266651398037,Commute,True
658,51.53345141409977,-0.13883596996482472,51.53656161542224,-0.05725693256607141,878,155,6,12.66897284996913,20.503501786587393,Leisure,False
659,51.56536473505092,-0.06491709920137193,51.59539813324766,-0.05118278965964323,487,84,1,15.782254067307742,52.58756668837616,Exercise,True
660,51.581906099381364,-0.12562281392562322,51.51956361027316,-0.05895278466026658,820,122,1,22.871440907893508,27.479798803408755,Exercise,False
661,51.51033295619326,-0.14275116444640293,51.57541027333838,-0.10713468949934186,830,98,9,13.113428734960246,59.08227820919188,Exercise,True
662,51.57019669149855,-0.14893198686427758,51.54214883218472,-0.11592178857022316,171,348,5,19.718826222097608,46.92677170397204,Exercise,True
663,51.545705722482175,-0.08623657669922778,51.52544168364163,-0.05537802731572394,604,247,4,17.586453356217767,20.159019287974502,Mixed,False
664,51.53859748067286,-0.10029877331339498,51.53610033210672,-0.06350744605411729,533,313,4,12.289787656574752,27.356780063126354,Commute,True
665,51.59683929535344,-0.07855588098076532,51.52458380648506,-0.07336741809868984,455,309,6,12.571643631605658,39.98327237316047,Mixed,True
666,51.591029874292076,-0.07520271049317012,51.569294481419455,-0.10491658248963191,14,289,8,21.430785143271017,59.101162058040586,Exercise,False
667,51.5477399265406,-0.1491542184798189,51.52601656488398,-0.12181787236077309,966,260,9,14.895705476736257,6.495982561689954,Leisure,False
668,51.55969177067548,-0.14611542098196192,51.539061631530096,-0.13711142578874072,431,318,1,20.0811584487076,47.588722140996076,Exercise,False
669,51.50747975901817,-0.10318626936101834,51.54306960232459,-0.08972737221861991,642,290,4,24.191115858660744,26.097042374270664,Exercise,True
670,51.531696117236805,-0.09004072136076315,51.588966987877065,-0.0661564339425651,810,320,4,11.080101518898578,44.41386081193349,Exercise,True
671,51.56163891127523,-0.08765801599353946,51.50340002368621,-0.098663411532079,831,26,8,16.924020147461174,19.06149394545114,Commute,True
672,51.52031957724628,-0.11825733088568029,51.5732691914477,-0.06515032049720641,240,261,7,11.830811885774114,9.37660821322401,Commute,True
673,51.56978793010082,-0.1096184875488098,51.59499202152171,-0.09250923847780398,388,221,2,11.156371755677995,5.887351453342259,Exercise,True
674,51.52253223594218,-0.08091076574886323,51.59222236090176,-0.134742261761152,320,358,5,14.54228383940765,56.44309395884031,Exercise,True
675,51.550108241430344,-0.0842936885820423,51.56446202932605,-0.0703763407031345,86,346,5,13.009734589470847,12.079198426550985,Commute,True
676,51.59000438077936,-0.11374093217296317,51.57170900459293,-0.09255796950749137,362,208,6,17.965095007843964,23.988824233916496,Mixed,True
677,51.596186680249275,-0.10906197840213093,51.52144396425186,-0.08518851392119024,765,241,4,19.239367877153942,20.797945413801823,Mixed,True
678,51.532140443548876,-0.09711303082681966,51.5382243861275,-0.14373309365310144,912,177,1,19.107553531043607,41.21513152817457,Exercise,False
679,51.504075726970676,-0.06890116543664768,51.58602512795827,-0.131827709782347,550,3,2,11.86000196927915,22.76352772471285,Mixed,False
680,51.51778761843001,-0.0848738627446258,51.59293156373486,-0.055977338860131065,211,166,3,17.845028661973956,42.046962992521195,Mixed,False
681,51.541396079956954,-0.14022534701198983,51.5513808188148,-0.0967284053225217,141,341,1,12.95380832437876,31.61646004783876,Exercise,False
